"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1847885742191829235","Sun Oct 20 16:13:42 +0000 2024","0","@tempodotco Setuju hilirisasi tetapi dilanjutkan ke industrialisasi. Percuma hilirisasi kalau industrinya di negeri orang pak presiden @prabowo","1848034869647167497","","tempodotco","in","","0","0","0","https://x.com/311270x/status/1848034869647167497","1840430754687569920","311270x"
"1847936431463026966","Sun Oct 20 16:13:39 +0000 2024","0","@akuratco Bobby tolong adakan bpjs untuk kucing bilangin sama bpk presiden","1848034858259693853","","akuratco","in","","0","0","0","https://x.com/hilariouzzzz/status/1848034858259693853","1120262256296513536","hilariouzzzz"
"1848034846591074612","Sun Oct 20 16:13:37 +0000 2024","0","Terima kasih yang sebesar-besarnya kepada Presiden RI Bapak Joko Widodo dan Wakil Presiden RI Bapak Ma ruf Amin atas dedikasi kerja keras dan pengabdian luar biasa dalam memimpin Indonesia selama ini. 🇮🇩 #CharmingPalembang #pariwisiwatapalembang #prabowo #gibran #jokowi #amin","1848034849921409317","","CharmingPLB","in","","0","0","0","https://x.com/CharmingPLB/status/1848034849921409317","1075350747892465664","CharmingPLB"
"1848034846591074612","Sun Oct 20 16:13:36 +0000 2024","1","Selamat bertugas kepada Presiden RI Bapak Prabowo Subianto dan Wakil Presiden RI Bapak Gibran Rakabuming Raka . Semoga di bawah kepemimpinan yang baru ini Indonesia terus maju sejahtera dan menjadi bangsa yang lebih kuat dan berdaya saing di kancah internasional. 🇮🇩 https://t.co/sQOcRrVqhL","1848034846591074612","https://pbs.twimg.com/media/GaWJ5fVbUAA1wA6.jpg","","in","","0","1","0","https://x.com/CharmingPLB/status/1848034846591074612","1075350747892465664","CharmingPLB"
"1848034843168526532","Sun Oct 20 16:13:36 +0000 2024","0","Fakta hari ini @prabowo si '11 dari 100' ketika menjabat Menhan kini menjadi Presiden Republik Indonesia. Sementara itu.... (Tidak bersambung)","1848034843168526532","","","in","","0","0","0","https://x.com/enkaeriharmat/status/1848034843168526532","1278339777742299138","enkaeriharmat"
"1847917615035060723","Sun Oct 20 16:13:24 +0000 2024","0","@iam_zelt @ganjarpranowo @PDI_Perjuangan Saya suka nonton Porno gambar porno terus salah saya di mana ? Saya tidak datang pelantikan Presiden dan wakil presiden terus salah saya di mana ?","1848034794959163538","","iam_zelt","in","West Borneo, Indonesia","0","0","0","https://x.com/Azhar198524380/status/1848034794959163538","793001756175183872","Azhar198524380"
"1848005965989441773","Sun Oct 20 16:13:17 +0000 2024","3","@jokowi Sehat dan Bahagia selalu Pak saya Bangga punya Presiden Bapak Jokowi. ️🇮🇩 #TerimaKasihPakJokowi #BerjuangBersamaPrabowoGibran","1848034766895091787","","jokowi","in","","0","0","1","https://x.com/Pendekar969/status/1848034766895091787","1515365787401293827","Pendekar969"
"1848034748637315351","Sun Oct 20 16:13:13 +0000 2024","0","mereka terjebak di gorong-gorong. yang berhasil selamtin jadi presiden","1848034748637315351","","","in","메롱","0","0","0","https://x.com/x1a0lee/status/1848034748637315351","2830474947","x1a0lee"
"1848034744124215370","Sun Oct 20 16:13:12 +0000 2024","0","good night all jangan lupa presiden kalian pelaku pelanggaran ham","1848034744124215370","","","in","read rentry byf","0","0","0","https://x.com/rrr0ckstar/status/1848034744124215370","1714257402982494208","rrr0ckstar"
"1848034715598770397","Sun Oct 20 16:13:05 +0000 2024","0","Selamat purna tugas Joko Widodo &amp; Ma'aruf Amin terimakasih atas dedikasi serta pengabdian untuk Indonesia lebih maju Selamat dan sukses juga atas dilantiknya Bpk. Prabowo Subianto &amp; Gibran Rakabuming Raka selaku Presiden &amp; Wakil Presiden Republik Indonesia periode 2024-2029. https://t.co/DNfoZT5gJW","1848034715598770397","https://pbs.twimg.com/media/GaWJxiXb0AA0sAo.jpg","","in","Jawa Timur, Indonesia","0","0","0","https://x.com/BabadanPps_26/status/1848034715598770397","1836011739068112896","BabadanPps_26"
"1848034656371065228","Sun Oct 20 16:12:51 +0000 2024","0","hmdalah kantor swasta gada pajangan poto presiden wapres","1848034656371065228","","","in","","0","0","0","https://x.com/dimsumpandaa/status/1848034656371065228","816600152970399745","dimsumpandaa"
"1848034647835607129","Sun Oct 20 16:12:49 +0000 2024","0","Presiden Prabowo Subianto Sampaikan Apresiasi Terhadap Para Pahlawan dan Presiden Terdahulu https://t.co/DvDT62bKJA","1848034647835607129","","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/haloindonesia88/status/1848034647835607129","917728330094280711","haloindonesia88"
"1847891515101556949","Sun Oct 20 16:12:49 +0000 2024","0","@0LaMasia196588 Pemilu th 1999 rakyat menghendaki Bu Mega jadi presiden.tapi di DPR di ganti peraturannya .pdahal uu saat itu kan partai pemilu lngsung jdi presiden","1848034646120071528","","0LaMasia196588","in","","0","0","0","https://x.com/edisayogo6/status/1848034646120071528","1414402157755858947","edisayogo6"
"1848034612200783937","Sun Oct 20 16:12:41 +0000 2024","0","Salut untuk pak Presiden RI ke-8 bapak @prabowo ","1848034612200783937","","","in","","0","0","0","https://x.com/RDolhalewa85455/status/1848034612200783937","1809165724075835392","RDolhalewa85455"
"1848016594162901360","Sun Oct 20 16:12:40 +0000 2024","2","@aingriwehuy Keren ini dulu jaman presiden sukarno dlm kabinet Dwikora 2 sekertaris kabinet adalah jendral bintang 3 LetJen Djamin Ginting.di kabinet Dwikora 3 ada Jendral polisi Hoegeng","1848034611718447178","","aingriwehuy","in","","0","0","0","https://x.com/KastimWiryawan/status/1848034611718447178","1275782208188342272","KastimWiryawan"
"1847932268221792413","Sun Oct 20 16:12:36 +0000 2024","1","@jjeongjaehyunj ?? Stop denial kalau anies itu emng bkn presiden","1848034591296397464","","jjeongjaehyunj","in","King emyu ","0","1","0","https://x.com/atlanticakth/status/1848034591296397464","1120641386108162048","atlanticakth"
"1848019160816877703","Sun Oct 20 16:12:15 +0000 2024","0","@aceticacid_exe streaming stiap hari ketika bekerja jadi presiden lah kocakkkk ","1848034504365240817","","aceticacid_exe","in","","0","1","0","https://x.com/ritjhgirl/status/1848034504365240817","1780918829033656320","ritjhgirl"
"1848005965989441773","Sun Oct 20 16:12:14 +0000 2024","1","@jokowi salah satu presiden DZOLIM adalah jokowi GUSTI ORA SARE !!!","1848034501861290343","","jokowi","in","","0","0","0","https://x.com/gracek014/status/1848034501861290343","1304405888698970113","gracek014"
"1847932268221792413","Sun Oct 20 16:12:10 +0000 2024","0","@jjeongjaehyunj kayak presiden.","1848034483179749411","","jjeongjaehyunj","in","masih di atas tanah","0","0","0","https://x.com/afannni/status/1848034483179749411","54114263","afannni"
"1847363101609644478","Sun Oct 20 16:12:03 +0000 2024","0","@V3g3L @pikiran_rakyat Ah Sudah Sih Tak Usah JeLekkan Nama Jokowi Jokowi Juga Nggk Seberapa Kok Jadi Presiden Kan Dia Jadi Presiden Kan Bukan Dari Atas Keinginan Sendiri Melainkan AndaLah Yang memiLihnya Ya BiarkanLah Saja Semuanya berLaLu &amp;Anda Harus Terima Dgn saat ini Pimpinan Baru yg Lebih penting","1848034456709496893","","V3g3L","in","mana Aja Yg Perlu Buat mungkin","0","0","0","https://x.com/Andara41578717/status/1848034456709496893","1510855526615162882","Andara41578717"
"1847304729162072458","Sun Oct 20 16:12:02 +0000 2024","0","@CakKhum Coba Sih SekaLi-kali Jangan Hanya Bansos Dong Hai Bapak Presiden Prabowo Coba Kasih Kesempatan Juga Bagi Orng Yg nggk Cukup UsahaNggkCukup Kebutuhan Dibantu DitoLong Dong Pak Dibukakan Kesempatan Usaha Maupun Pekerjaan Karena Apa2 Bansos Malah Buat Tuman Org Jadi Males ujgny iri","1848034450481005042","","CakKhum","in","mana Aja Yg Perlu Buat mungkin","0","0","0","https://x.com/Andara41578717/status/1848034450481005042","1510855526615162882","Andara41578717"
"1848034432080634333","Sun Oct 20 16:11:58 +0000 2024","0","Siapapun menteri atau wamen terserah presiden terpilih ya memang haknya. Tapi boleh ya saya rakyat jelata yg selalu bayar pajak setiap bulan dan kedepannya mengeluarkan pendapat. Knp harus Haji Giring ? Apa karena foto profil nya wapres? Krn domisili? Nangis lulusan S1-S3.","1848034432080634333","","","in","Padang, Indonesia","0","0","0","https://x.com/imra_mursaid/status/1848034432080634333","589638805","imra_mursaid"
"1848034415076855929","Sun Oct 20 16:11:54 +0000 2024","0","MPR RI : Pelantikan Presiden dan Wakil Presiden Periode 2024-2029 pada tanggal 20 Oktober 2024","1848034415076855929","","","in","Allow while using the app","0","0","0","https://x.com/jenengku_aslam/status/1848034415076855929","92428311","jenengku_aslam"
"1848002707719929923","Sun Oct 20 16:11:51 +0000 2024","0","@BosPurwa @prabowo Tahun 2029 Gibran akan jadi PRESIDEN dan kalian akan TETAP BUSUK dalam Sakit Hati","1848034403944915257","","BosPurwa","in","Amsterdam, The Netherlands","0","1","0","https://x.com/BattoAjax/status/1848034403944915257","394675941","BattoAjax"
"1848034385402175653","Sun Oct 20 16:11:46 +0000 2024","40","Prabowo Subianto dan Gibran Rakabuming Raka resmi dilantik sebagai Presiden dan Wakil Presiden periode 2024-2029 di ruang sidang paripurna gedung Gedung MPR/DPR RI Kompleks Parlemen Jakarta Pusat pada Minggu (20/10/2024). Setelah pelantikan dan serah terima jabatan dari https://t.co/vCLTELBKrS","1848034385402175653","https://pbs.twimg.com/media/GaWJGJbbkAEVJf_.jpg","","in","Jakarta","9","6","30","https://x.com/kompascom/status/1848034385402175653","23343960","kompascom"
"1848034379152662657","Sun Oct 20 16:11:45 +0000 2024","1","Selamat atas dilantiknya Prabowo Subianto dan Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden Periode 2024-2029 serta Terima Kasih Atas dedikasi dan Pengabdian Joko Widodo dan K.H Ma'ruf Amin sebagai Presiden dan Wakil Presiden Republik Indonesia Masa Bakti 2019-2024 https://t.co/MkmhE1XzhK","1848034379152662657","https://pbs.twimg.com/media/GaWGGjnaUAAuQlp.jpg","","in","Kabupaten Bengkayang","0","0","0","https://x.com/kpu_bengkayang/status/1848034379152662657","1273077849633611776","kpu_bengkayang"
"1848034376246067596","Sun Oct 20 16:11:44 +0000 2024","0","sebelum ganti hari selamat bertugas menjadi presiden pak prabowo Semoga amanah selalu bisa membawa negeri ini lebih baik","1848034376246067596","","","in","GMT+7","0","0","0","https://x.com/qiaazir/status/1848034376246067596","509722984","qiaazir"
"1848034367521886258","Sun Oct 20 16:11:42 +0000 2024","4","Presiden Prabowo Subianto telah membacakan susunan Kabinet Merah Putih. Para menteri dan wakil menteri akan dilantik oleh Prabowo esok hari pukul 10.00 WIB di Istana Kenegaraan Jakarta Saksikan Pelantikan Kabinet Merah Putih Prabowo-Gibran pada Senin 21 Oktober 2024 pukul https://t.co/aGafx372gK","1848034367521886258","https://pbs.twimg.com/media/GaWJdUGbQAA8J-a.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1848034367521886258","55507370","tvOneNews"
"1848034349964272036","Sun Oct 20 16:11:38 +0000 2024","1","Spesial pelantikan presiden dengan 100rb bisa dapet 2 grup tele fadhilahrzk trakteer + fadhilahrzk tiktok subs only. Tambah 50rb dapet moccamatchaicy. Yuu dm atau wa di 083161246461 real no tipu2 Besok Senin Chelsea &amp; Liverpool main di Kadin Dito #PelantikanPrabowoGibran https://t.co/ikO0f9xJst","1848034349964272036","https://pbs.twimg.com/media/GaWJbYfaUAAWogk.jpg","","in","","0","0","0","https://x.com/sherizawamalaya/status/1848034349964272036","1838698955376594945","sherizawamalaya"
"1847851723882451301","Sun Oct 20 16:11:30 +0000 2024","0","@madarkham Ya karna bukan presiden nya kocak... .","1848034315692601365","","madarkham","in","دنيا ","0","0","0","https://x.com/Tweetby_Rim/status/1848034315692601365","1498301147794513923","Tweetby_Rim"
"1848034305593008174","Sun Oct 20 16:11:27 +0000 2024","0","PRESIDEN DAN WAKIL PRESIDEN REPUBLIK INDONESIA PERIODE 2024-2029... PRABOWO SUBIANTO - ANIES BASWEDAN 🇲🇨 https://t.co/PSzDoR44y3","1848034305593008174","https://pbs.twimg.com/media/GaWJZxcagAAU9TA.jpg","","in","Kendari, Indonesia 🇮🇩","0","0","0","https://x.com/khusnulyakin744/status/1848034305593008174","1961953148","khusnulyakin744"
"1848034261410136365","Sun Oct 20 16:11:17 +0000 2024","0","Presiden Prabowo Umumkan Kabinet Merah Putih: Simbol Patriotisme dan Semangat Persatuan Bangsa https://t.co/TMLx9fnDu2","1848034261410136365","","","in","Palu, Sulawesi Tengah ","0","0","0","https://x.com/HantonoSyahril/status/1848034261410136365","1447918723248107536","HantonoSyahril"
"1848034247266984053","Sun Oct 20 16:11:14 +0000 2024","0","Semoga timnas sepakbola lolos ke Piala Dunia 2026 pas pak Prabowo jadi Presiden. Amin.","1848034247266984053","","","in","Palembang, Indonesia","0","0","0","https://x.com/tejepe/status/1848034247266984053","58729134","tejepe"
"1848034244846928271","Sun Oct 20 16:11:13 +0000 2024","0","Kalau Jokowi ? Presiden Penghianat","1848034244846928271","","","in","","0","0","0","https://x.com/gustiek_/status/1848034244846928271","1832346904786825216","gustiek_"
"1848034237028655322","Sun Oct 20 16:11:11 +0000 2024","0","tiba tiba kepikiran kalo serah terima jabatan presiden mereka isi chat over handle nya sebanyak apa ya ? gua yang udah pernah serah terima jabatan organisasi kampus aja draft nya udah numpuk.","1848034237028655322","","","in","Depok, Jawa Barat","0","0","0","https://x.com/eliminatedtrust/status/1848034237028655322","919299837136211968","eliminatedtrust"
"1848034189888671944","Sun Oct 20 16:11:00 +0000 2024","0","#DiskusiInteraktif Apa prioritas utama 100 hari kerja Prabowo-Gibran usai resmi dilantik sebagai Presiden/Wapres? [TALK] Wakil Ketua KADIN Jakarta Timur - Muhammad Sirod Dengarkan Elshinta disini: https://t.co/g8tJgLsPYH #E201023 https://t.co/7SP7punBH8","1848034189888671944","https://pbs.twimg.com/media/GaV7tHdaAAAsOLB.jpg","","in","","0","0","0","https://x.com/RadioElshinta/status/1848034189888671944","121640063","RadioElshinta"
"1847924758580715866","Sun Oct 20 16:10:50 +0000 2024","0","@shipsanyeon @coppamagz Bagus banget ini remake serial us ceitanya menteri yg jadi presiden sementara karna presiden dan jajarannya mati kena bom pas rapat","1848034148457603074","","shipsanyeon","in","","0","0","0","https://x.com/barbajaa/status/1848034148457603074","1679763391","barbajaa"
"1848034147631325279","Sun Oct 20 16:10:50 +0000 2024","0","Presiden Prabowo Tunjuk M Qodari Jadi Wakil KSP https://t.co/sK2BCqScNd","1848034147631325279","","","in","Indonesia","3","10","0","https://x.com/geloraco/status/1848034147631325279","3319260420","geloraco"
"1848034069478776966","Sun Oct 20 16:10:31 +0000 2024","0","wts jual netflix all durasi satset gapake lama https://t.co/jciTUcmNaG t. #zonauang #zonajajan megawati presiden fufufafa hari ini https://t.co/ukROa1YW7O","1848034069478776966","https://pbs.twimg.com/media/GaWJMSDbkAAjacy.jpg","","in","order ke wa","0","0","0","https://x.com/pemabxuk/status/1848034069478776966","1797522310465048577","pemabxuk"
"1848026671313772952","Sun Oct 20 16:10:27 +0000 2024","1","@feroferraferri @sukardiyahya162 @jokowi Kutil... tanpa partai emang si joko itu mampu jd presiden Spt nya kamu dongo* banget dehhh mirip meributkan mana yg duluan telur atau ayam ","1848034054152859817","","feroferraferri","in","south of saudi arabia area","0","1","0","https://x.com/TutupG56821/status/1848034054152859817","1749701641912340480","TutupG56821"
"1848024588116164982","Sun Oct 20 16:10:17 +0000 2024","0","@szaccia @goyounjunr gua punya presiden sendiri? https://t.co/VY1xV6UMk4","1848034009038901578","https://pbs.twimg.com/media/GaWJIi5bgAATd_1.jpg","szaccia","in","","0","1","0","https://x.com/Ipsaolieyz/status/1848034009038901578","1775677988111335424","Ipsaolieyz"
"1848029473758957999","Sun Oct 20 16:10:13 +0000 2024","1","@plisitin presiden yang satu kota","1848033994421714978","","plisitin","in","safe place","0","0","0","https://x.com/frdlh___/status/1848033994421714978","1032104761879740416","frdlh___"
"1848033975748657286","Sun Oct 20 16:10:09 +0000 2024","2","Presiden Prabowo Subianto menunjuk Maman Abdurrahman sebagai Menteri Usaha Mikro Kecil dan Menengah (UMKM) dalam pengumuman Kabinet Merah Putih https://t.co/I8zAjVPtBv","1848033975748657286","","","in","Jakarta","0","1","0","https://x.com/kompascom/status/1848033975748657286","23343960","kompascom"
"1848033972737179904","Sun Oct 20 16:10:08 +0000 2024","1","Presiden Prabowo Subianto menunjuk ajudannya Mayor Teddy Indra Wijaya menjadi Sekretaris Kabinet (Seskab) pada Kabinet Merah Putih. Mayor Teddy Indra Wijaya Sekretaris Kabinet ujar Prabowo di Istana Merdeka Jakarta Minggu (20/10/2024). https://t.co/kYmLeUIFBO","1848033972737179904","https://pbs.twimg.com/media/GaWJBNjbwAAW_On.jpg","","in","negeri bayangan ","0","3","1","https://x.com/bacottetangga__/status/1848033972737179904","1407985647738966017","bacottetangga__"
"1847882340816867791","Sun Oct 20 16:10:08 +0000 2024","0","@RJLetsGo Blm ada min klo ngasih ucapan selamat bertugas ada tp di sw sebelumnya dia bilang klo presiden sebelumnya adalah presiden terbaik selama menjabat mau komen tp malas ribut","1848033972061913475","","RJLetsGo","in","Cikarang, Indonesia","0","0","0","https://x.com/amellia_ichida2/status/1848033972061913475","4485979585","amellia_ichida2"
"1848033970807869718","Sun Oct 20 16:10:08 +0000 2024","0","Terimakasih atas kepemimpinan Presiden dan Wakil Presiden RI 2019-2024 Joko Widodo dan K.H Ma'ruf Amin #BPSWonogiri #Wonogiribisa #CintaData #Pelantikan","1848033970807869718","","","in","Wonogiri, Indonesia","0","0","0","https://x.com/bpskabwonogiri/status/1848033970807869718","969474609962561536","bpskabwonogiri"
"1848033953632137417","Sun Oct 20 16:10:04 +0000 2024","0","Tapi pas pidato pertama Pak Prabowo sebagai Presiden RI muwantep sih. On fire Semoga kinerja nya bisa sama on fire-nya dengan pidatonya beliau tadi.","1848033953632137417","","","in","","0","0","0","https://x.com/masnug_tweet/status/1848033953632137417","1775823854289715200","masnug_tweet"
"1848033952440926295","Sun Oct 20 16:10:03 +0000 2024","0","Segenap jajaran pimpinan dan keluarga besar BPS Kabupaten Wonogiri mengucapkan selamat atas dilantiknya Presiden dan Wakil Presiden EI Prabowo Subianto dan Gibran Rakabuming Raka. Selamat bekerja dan menjalankan amanah memimpin bangsa Indonesia selama 5 tahun kedepan. https://t.co/kQBhlfVmi6","1848033952440926295","https://pbs.twimg.com/media/GaWJE7VbwAEFekU.jpg","","in","Wonogiri, Indonesia","0","0","0","https://x.com/bpskabwonogiri/status/1848033952440926295","969474609962561536","bpskabwonogiri"
"1847868826597446096","Sun Oct 20 16:10:03 +0000 2024","0","@txtdrpemerintah rindu ga sih punya presiden yg bikin kuis ikan tongkol ini @kuah_ramyeon","1848033949593055738","","txtdrpemerintah","in","dunia maya","0","1","0","https://x.com/shidqi_21/status/1848033949593055738","1388706338","shidqi_21"
"1848033938507477064","Sun Oct 20 16:10:00 +0000 2024","8","Presiden Prabowo Subianto umumkan menteri baru termasuk Ossy Dermawan sebagai Wakil Menteri ATR/BPN. Ossy mantan staf SBY akan tangani mafia tanah. https://t.co/y9Nfhi8A5O","1848033938507477064","","","in","","0","0","2","https://x.com/detikcom/status/1848033938507477064","69183155","detikcom"
"1848033916625793400","Sun Oct 20 16:09:55 +0000 2024","0","Selamat bertugas pak Wakil Presiden RI ","1848033916625793400","","","in","","0","0","0","https://x.com/RDolhalewa85455/status/1848033916625793400","1809165724075835392","RDolhalewa85455"
"1848033847717589003","Sun Oct 20 16:09:38 +0000 2024","0","tumben2an si papi gak nonton news hari ini pagi gak nonton pelantikan presiden. dia lebih pilih nonton yankees vs guardians malam gak nonton pengumuman mentri. dia nonton badminton &amp; archery ","1848033847717589003","","","in","","0","0","0","https://x.com/tanpopokitchen_/status/1848033847717589003","1785899152121204736","tanpopokitchen_"
"1848033842160091185","Sun Oct 20 16:09:37 +0000 2024","0","Ini Presiden dan Wakil Presiden ku https://t.co/GrrrOXeuqj","1848033842160091185","https://pbs.twimg.com/media/GaWI-yrbwAA5Kyw.jpg","","in","","0","0","0","https://x.com/bluebukbiru/status/1848033842160091185","1597942551243157505","bluebukbiru"
"1848033813089390823","Sun Oct 20 16:09:30 +0000 2024","1","Cocok dari ajudan sehari hari pak prabowo lalu jadi sekertaris kabinet nya pak prabowo. kerjanya nanti menerima surat kepresidenan mengurusi jadwal rapat presiden mengurusi pertamuan presiden mayor tedi sudah paham bgt karkter pak prabowo. Mayor tedi naik pangkat ⭐","1848033813089390823","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/Twtsalma/status/1848033813089390823","1125242943822974976","Twtsalma"
"1848033778054418898","Sun Oct 20 16:09:22 +0000 2024","0","Selamat satu dekade kepemimpinan Presiden Joko Widodo! #TerimaKasihJokowi #SelamatBertugasPrabowoGibran #BUMNUntukIndonesiaMaju #JasaRaharja #BUMNUntukIndonesia #1DekadeJokowi #1DekadePemerintahanJokoWidodo https://t.co/fhBZPp0xDs","1848033778054418898","https://pbs.twimg.com/ext_tw_video_thumb/1848033716138110976/pu/img/_3XfIJFxqq3xJJo4.jpg","","in","Jl Ahmad Yani No. 18 Watampone","0","0","0","https://x.com/jrwatampone/status/1848033778054418898","1625302413749161984","jrwatampone"
"1848033774099165285","Sun Oct 20 16:09:21 +0000 2024","1","me setelah orang berbiji satu itu dilantik jadi presiden https://t.co/wWNAZ1hkbs","1848033774099165285","https://pbs.twimg.com/media/GaWIjPvaUAAuYJO.png","","in","pfp is from TintedMagnum","0","0","0","https://x.com/leftenantlungs/status/1848033774099165285","1188089031151640576","leftenantlungs"
"1848033759087730861","Sun Oct 20 16:09:17 +0000 2024","0","Bismillahh Buat yg baca tulisan ini gue nulis ini pertama kali waktu Presiden ke 7 kita purna tugas. Tapi tulisan ini bukan biografi belio karna gue yakin pasti uda banyak banget yg bakal nulis itu buat belio. Ini tentang perjalanan hidup gue selama belio (Pak Jokowi) jabat.","1848033759087730861","","","in","","0","1","0","https://x.com/auliaf317/status/1848033759087730861","3100669705","auliaf317"
"1847932268221792413","Sun Oct 20 16:09:10 +0000 2024","0","@jjeongjaehyunj Biar gmna ttp pak prabowo presiden lho","1848033727668248953","","jjeongjaehyunj","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Irlanlan2Lan/status/1848033727668248953","1608406663987597312","Irlanlan2Lan"
"1847903173047910696","Sun Oct 20 16:09:05 +0000 2024","0","@Andria75777 Emang uda rusak moral bangsa ini..oleh pejabat2 anjing bangsat...wakil presiden fufufafa nyemeng....hancur2an dah...byk orang pintar bergelar profesor..tpi otaknya isi taik semua....","1848033709762678941","","Andria75777","in","","0","0","0","https://x.com/RizalRizky22669/status/1848033709762678941","1642234043298353153","RizalRizky22669"
"1847816316054622665","Sun Oct 20 16:09:01 +0000 2024","0","@Cigavret @txtdrjkt pemilihan/penunjukan menteri ini hak prerogatif presiden jd suka2 presiden mau berdasarkan apa jg terserah dia","1848033692301861233","","Cigavret","in","Bekasi, Jawa Barat","0","0","0","https://x.com/riariaan/status/1848033692301861233","1575801201785917440","riariaan"
"1848033666070626798","Sun Oct 20 16:08:55 +0000 2024","0","pa presiden buat badan pemusnah kentut pls gw dah muak","1848033666070626798","","","in","Heart To Heart","0","0","0","https://x.com/jokepachinko/status/1848033666070626798","1647845089690128386","jokepachinko"
"1847870144317726926","Sun Oct 20 16:08:52 +0000 2024","0","@unmagnetism @nadiasyafirab19 Sehat selalu pak Presiden lanjutkan perjuangan Indonesia 5 tahun kedepan. Menyala Kabinet Merah Putih ","1848033652455968817","","unmagnetism","in","Indonesia","0","0","0","https://x.com/heyhanasal/status/1848033652455968817","1576780435","heyhanasal"
"1847868176719110312","Sun Oct 20 16:08:40 +0000 2024","0","@UmarSyadatHsb__ 2x walikota 1x gubernur 2x presiden","1848033602120061324","","UmarSyadatHsb__","in","Tanjung Enim - Sumsel","0","0","0","https://x.com/PrasetiyoDwi3/status/1848033602120061324","1316717151638577152","PrasetiyoDwi3"
"1848033586236322262","Sun Oct 20 16:08:36 +0000 2024","0","Hari H Pelantikan Presiden Terpilih Polres Rohul Show Off Force Ciptakan Situasi Kondusif https://t.co/z5fFJg4d7Z","1848033586236322262","","","in","Pekanbaru","0","0","0","https://x.com/Riau24Com/status/1848033586236322262","788744100","Riau24Com"
"1847978544460173506","Sun Oct 20 16:08:26 +0000 2024","0","@SammiSoh @TaryokoL @mohmahfudmd @ganjarpranowo Oi kotoran busuk Jokowi pelantik presiden 2 kali apa SBY dan Prabowo hadir? Tololmu sampe keususmu sehingga mencerna yg ringan tdk mampu. Usus buntu kau itu.","1848033543173382448","","SammiSoh","in","","0","0","0","https://x.com/danillbebe/status/1848033543173382448","1039791928760393728","danillbebe"
"1848013662952571135","Sun Oct 20 16:08:24 +0000 2024","3","@Raditama0210 Pernah jadi ajudannya presiden Soeharto pas ke Bosnia","1848033536479211793","","Raditama0210","in","Tanjung Pinang City, Indonesia","0","0","0","https://x.com/naufal_gilbert/status/1848033536479211793","1606913505885839360","naufal_gilbert"
"1848030947234717717","Sun Oct 20 16:08:17 +0000 2024","0","@kompascom Masih kerasa jd Presiden ya pak? Katanya mau jenguk IKN 1 bln sekali?","1848033506494177280","","kompascom","in","Batavia, NY","0","0","0","https://x.com/Raka_HI12/status/1848033506494177280","450438170","Raka_HI12"
"1847744808896647462","Sun Oct 20 16:08:15 +0000 2024","0","@tvOneNews Gak sekalian bandingin calon menteri dan wakil presiden sama2 masih muda kan","1848033500571820102","","tvOneNews","in","Aceh, Indonesia","0","0","0","https://x.com/mutiaaa_V/status/1848033500571820102","2381613733","mutiaaa_V"
"1848033499242246389","Sun Oct 20 16:08:15 +0000 2024","0","Jas Pemuda Muhammadiyah: Ready Stock Size Lengkap +Bordir Nama Personal/Ortom WA: https://t.co/dbHZAwTIc5 Shopee: https://t.co/WgGl2Go478 #Muhammadiyah #Pemudamuhammadiyah #Aisyiyah #NasyiatulAisyiyah Kabinet Merah Putih Mayor Teddy Fadly Zon Presiden Prabowo Subianto https://t.co/73YaRr4wQN","1848033499242246389","https://pbs.twimg.com/ext_tw_video_thumb/1848033471995994112/pu/img/9VpJGhtErlPcKERe.jpg","","in","Kebumen, Indonesia","0","0","0","https://x.com/OnlineshopMu/status/1848033499242246389","1153293793195483137","OnlineshopMu"
"1847884563244347489","Sun Oct 20 16:08:15 +0000 2024","0","@Penyuka_ombak @jokowi Salah satu beban rakyat adalah pajak pak Presiden @prabowo. Maka dari itu ringankan pajak.","1848033498965422089","","Penyuka_ombak","in","","0","0","0","https://x.com/AnakPetaniBiasa/status/1848033498965422089","107721348","AnakPetaniBiasa"
"1848033494213292158","Sun Oct 20 16:08:14 +0000 2024","0","Muda tak berisi dan tak berbobot.mencapai kursi tertinggi dengan merusak konstitusi Negeri.Fufufafa beban terberat presiden prabowo.","1848033494213292158","","","in","","0","0","0","https://x.com/7marganaMargo/status/1848033494213292158","4157885538","7marganaMargo"
"1848033477687738419","Sun Oct 20 16:08:10 +0000 2024","0","20 Oktober 2024 jam 23.00 Konon ga ada namanya mantan Presiden kepengenya tetap disebut sebagai Presiden ke-xx https://t.co/FETqdp7fTD","1848033477687738419","https://pbs.twimg.com/media/GaWIpK_a8AAAFVu.jpg","","in","","0","0","0","https://x.com/MazGondhez/status/1848033477687738419","1599338481125560321","MazGondhez"
"1848033435455312048","Sun Oct 20 16:08:06 +0000 2024","0","Untuk presiden terpilih pak prabowo dan pak gibran selamat menjalankan tugas semoga amanah","1848033459576668377","","raniikhairunisa","in","","0","0","0","https://x.com/raniikhairunisa/status/1848033459576668377","1291571864","raniikhairunisa"
